station_code,station_name,ProvinceZH,CityZH,Lon,Lat,对照点,Fenwei,Province,CityEN,designation,YRD,PRD,keyregion,GADM_ID_2,CityID,CityGADM,NAME_2,keyregion2018
1038A,物资局,河北,唐山,118.1853,39.6407,N,FALSE,Hebei,Tangshan,26+2,FALSE,FALSE,Jingjinji,98,43,98,Tangshan,2+26
1037A,雷达站,河北,唐山,118.144,39.643,N,FALSE,Hebei,Tangshan,26+2,FALSE,FALSE,Jingjinji,98,43,98,Tangshan,2+26
1036A,供销社(停运200110),河北,唐山,118.1662,39.6308,Y,FALSE,Hebei,Tangshan,26+2,FALSE,FALSE,Jingjinji,98,43,98,Tangshan,2+26
1035A,封龙山,河北,石家庄,114.3541,37.9097,Y,FALSE,Hebei,Shijiazhuang,26+2,FALSE,FALSE,Jingjinji,97,259,97,Shijiazhuang,2+26
1034A,人民会堂,河北,石家庄,114.5214,38.0524,N,FALSE,Hebei,Shijiazhuang,26+2,FALSE,FALSE,Jingjinji,97,259,97,Shijiazhuang,2+26
1033A,世纪公园,河北,石家庄,114.5331,38.0178,N,FALSE,Hebei,Shijiazhuang,26+2,FALSE,FALSE,Jingjinji,97,259,97,Shijiazhuang,2+26
1032A,西南高教,河北,石家庄,114.4586,38.0058,N,FALSE,Hebei,Shijiazhuang,26+2,FALSE,FALSE,Jingjinji,97,259,97,Shijiazhuang,2+26
1031A,西北水源,河北,石家庄,114.4889,38.1329,N,FALSE,Hebei,Shijiazhuang,26+2,FALSE,FALSE,Jingjinji,97,259,97,Shijiazhuang,2+26
1030A,高新区,河北,石家庄,114.6046,38.0398,N,FALSE,Hebei,Shijiazhuang,26+2,FALSE,FALSE,Jingjinji,97,259,97,Shijiazhuang,2+26
1029A,职工医院,河北,石家庄,114.4548,38.0513,N,FALSE,Hebei,Shijiazhuang,26+2,FALSE,FALSE,Jingjinji,97,259,97,Shijiazhuang,2+26
1028A,化工学校(停运150703),河北,石家庄,114.5637,38.0549,Y,FALSE,Hebei,Shijiazhuang,26+2,FALSE,FALSE,Jingjinji,97,259,97,Shijiazhuang,2+26
1027A,团泊洼(对照点),天津,天津,117.157,38.9194,Y,FALSE,Tianjin,Tianjin,26+2,FALSE,FALSE,Jingjinji,296,51,296,Tianjin,2+26
1026A,汉北路,天津,天津,117.764,39.1587,N,FALSE,Tianjin,Tianjin,26+2,FALSE,FALSE,Jingjinji,296,51,296,Tianjin,2+26
1025A,航天路(停运170426),天津,天津,117.401,39.124,Y,FALSE,Tianjin,Tianjin,26+2,FALSE,FALSE,Jingjinji,296,51,296,Tianjin,2+26
1024A,永明路,天津,天津,117.457,38.8394,N,FALSE,Tianjin,Tianjin,26+2,FALSE,FALSE,Jingjinji,296,51,296,Tianjin,2+26
1087A,坞城,山西,太原,112.57,37.8195,N,FALSE,Shanxi,Taiyuan,26+2,FALSE,FALSE,none,270,54,270,Taiyuan,2+26
1414A,缙云山（对照点）,重庆,重庆,106.379,29.8272,Y,FALSE,Chongqing,Chongqing,none,FALSE,FALSE,none,19,329,19,Chongqing,
1088A,南寨,山西,太原,112.549,37.9854,N,FALSE,Shanxi,Taiyuan,26+2,FALSE,FALSE,none,270,54,270,Taiyuan,2+26
1090A,呼市一监,内蒙古,呼和浩特,111.651,40.7579,N,FALSE,Nei Mongol,Hohhot,neighbor2,FALSE,FALSE,none,213,36,213,Hohhot,
1153A,山西路,江苏,南京,118.778,32.0723,N,FALSE,Jiangsu,Nanjing,neighbor2,TRUE,FALSE,YRD,166,90,166,Nanjing,YRD
1152A,草场门,江苏,南京,118.749,32.0572,N,FALSE,Jiangsu,Nanjing,neighbor2,TRUE,FALSE,YRD,166,90,166,Nanjing,YRD
1151A,迈皋桥,江苏,南京,118.803,32.1083,N,FALSE,Jiangsu,Nanjing,neighbor2,TRUE,FALSE,YRD,166,90,166,Nanjing,YRD
1150A,浦东张江,上海,上海,121.577,31.2071,N,FALSE,Shanghai,Shanghai,none,TRUE,FALSE,YRD,262,27,262,Shanghai,YRD
1149A,浦东新区监测站,上海,上海,121.533,31.2284,N,FALSE,Shanghai,Shanghai,none,TRUE,FALSE,YRD,262,27,262,Shanghai,YRD
1148A,浦东川沙,上海,上海,121.703,31.1907,N,FALSE,Shanghai,Shanghai,none,TRUE,FALSE,YRD,262,27,262,Shanghai,YRD
1147A,静安监测站,上海,上海,121.425,31.2261,N,FALSE,Shanghai,Shanghai,none,TRUE,FALSE,YRD,262,27,262,Shanghai,YRD
1146A,青浦淀山湖,上海,上海,120.978,31.0935,Y,FALSE,Shanghai,Shanghai,none,TRUE,FALSE,YRD,262,27,262,Shanghai,YRD
1154A,中华门,江苏,南京,118.777,32.0144,N,FALSE,Jiangsu,Nanjing,neighbor2,TRUE,FALSE,YRD,166,90,166,Nanjing,YRD
1145A,杨浦四漂,上海,上海,121.536,31.2659,N,FALSE,Shanghai,Shanghai,none,TRUE,FALSE,YRD,262,27,262,Shanghai,YRD
1143A,虹口,上海,上海,121.467,31.3008,N,FALSE,Shanghai,Shanghai,none,TRUE,FALSE,YRD,262,27,262,Shanghai,YRD
1142A,十五厂,上海,上海,121.478,31.2036,N,FALSE,Shanghai,Shanghai,none,TRUE,FALSE,YRD,262,27,262,Shanghai,YRD
1141A,普陀,上海,上海,121.4,31.238,N,FALSE,Shanghai,Shanghai,none,TRUE,FALSE,YRD,262,27,262,Shanghai,YRD
1140A,省农科院,黑龙江,哈尔滨,126.6206,45.6842,N,FALSE,Heilongjiang,Harbin,none,FALSE,FALSE,none,103,42,103,Harbin,
1139A,呼兰师专,黑龙江,哈尔滨,126.6106,45.9819,N,FALSE,Heilongjiang,Harbin,none,FALSE,FALSE,none,103,42,103,Harbin,
1138A,平房东轻厂,黑龙江,哈尔滨,126.615,45.61,N,FALSE,Heilongjiang,Harbin,none,FALSE,FALSE,none,103,42,103,Harbin,
1137A,道里建国路,黑龙江,哈尔滨,126.593,45.7478,N,FALSE,Heilongjiang,Harbin,none,FALSE,FALSE,none,103,42,103,Harbin,
1136A,动力和平路,黑龙江,哈尔滨,126.646,45.7258,N,FALSE,Heilongjiang,Harbin,none,FALSE,FALSE,none,103,42,103,Harbin,
1144A,徐汇上师大,上海,上海,121.412,31.1654,N,FALSE,Shanghai,Shanghai,none,TRUE,FALSE,YRD,262,27,262,Shanghai,YRD
1135A,香坊红旗大街,黑龙江,哈尔滨,126.685,45.7319,N,FALSE,Heilongjiang,Harbin,none,FALSE,FALSE,none,103,42,103,Harbin,
1155A,瑞金路,江苏,南京,118.803,32.0314,N,FALSE,Jiangsu,Nanjing,neighbor2,TRUE,FALSE,YRD,166,90,166,Nanjing,YRD
1157A,浦口,江苏,南京,118.6414,32.0964,N,FALSE,Jiangsu,Nanjing,neighbor2,TRUE,FALSE,YRD,166,90,166,Nanjing,YRD
1175A,墟沟核电专家村,江苏,连云港,119.368,34.7507,Y,FALSE,Jiangsu,Lianyungang,neighbor2,FALSE,FALSE,none,165,275,165,Lianyungang,
1174A,洪门派出所,江苏,连云港,119.141,34.5896,Y,FALSE,Jiangsu,Lianyungang,neighbor2,FALSE,FALSE,none,165,275,165,Lianyungang,
1173A,市环境监测站,江苏,连云港,119.176,34.5885,N,FALSE,Jiangsu,Lianyungang,neighbor2,FALSE,FALSE,none,165,275,165,Lianyungang,
1172A,紫琅学院,江苏,南通,120.81,32.0417,N,FALSE,Jiangsu,Nantong,none,TRUE,FALSE,YRD,167,92,167,Nantong,YRD
1171A,星湖花园,江苏,南通,120.94,31.93,N,FALSE,Jiangsu,Nantong,none,TRUE,FALSE,YRD,167,92,167,Nantong,YRD
1170A,城中,江苏,南通,120.87,32.02,N,FALSE,Jiangsu,Nantong,none,TRUE,FALSE,YRD,167,92,167,Nantong,YRD
1169A,虹桥,江苏,南通,120.86,32.0005,N,FALSE,Jiangsu,Nantong,none,TRUE,FALSE,YRD,167,92,167,Nantong,YRD
1168A,南郊,江苏,南通,120.913,31.96,Y,FALSE,Jiangsu,Nantong,none,TRUE,FALSE,YRD,167,92,167,Nantong,YRD
1156A,玄武湖,江苏,南京,118.795,32.0775,N,FALSE,Jiangsu,Nanjing,neighbor2,TRUE,FALSE,YRD,166,90,166,Nanjing,YRD
1167A,相城区,江苏,苏州,120.641,31.3708,N,FALSE,Jiangsu,Suzhou,none,TRUE,FALSE,YRD,169,303,169,Suzhou,YRD
1165A,苏州新区,江苏,苏州,120.543,31.2994,N,FALSE,Jiangsu,Suzhou,none,TRUE,FALSE,YRD,169,303,169,Suzhou,YRD
1164A,吴中区,江苏,苏州,120.613,31.2703,N,FALSE,Jiangsu,Suzhou,none,TRUE,FALSE,YRD,169,303,169,Suzhou,YRD
1163A,轧钢厂,江苏,苏州,120.596,31.3264,N,FALSE,Jiangsu,Suzhou,none,TRUE,FALSE,YRD,169,303,169,Suzhou,YRD
1162A,彩香,江苏,苏州,120.591,31.3019,N,FALSE,Jiangsu,Suzhou,none,TRUE,FALSE,YRD,169,303,169,Suzhou,YRD
1161A,南门,江苏,苏州,120.628,31.2864,N,FALSE,Jiangsu,Suzhou,none,TRUE,FALSE,YRD,169,303,169,Suzhou,YRD
1160A,上方山,江苏,苏州,120.561,31.2472,Y,FALSE,Jiangsu,Suzhou,none,TRUE,FALSE,YRD,169,303,169,Suzhou,YRD
1159A,仙林大学城,江苏,南京,118.907,32.105,N,FALSE,Jiangsu,Nanjing,neighbor2,TRUE,FALSE,YRD,166,90,166,Nanjing,YRD
1158A,奥体中心,江苏,南京,118.7356,31.9996,N,FALSE,Jiangsu,Nanjing,neighbor2,TRUE,FALSE,YRD,166,90,166,Nanjing,YRD
1166A,苏州工业园区,江苏,苏州,120.669,31.3097,N,FALSE,Jiangsu,Suzhou,none,TRUE,FALSE,YRD,169,303,169,Suzhou,YRD
1134A,道外承德广场,黑龙江,哈尔滨,126.635,45.7667,N,FALSE,Heilongjiang,Harbin,none,FALSE,FALSE,none,103,42,103,Harbin,
1133A,太平宏伟公园,黑龙江,哈尔滨,126.689,45.7733,N,FALSE,Heilongjiang,Harbin,none,FALSE,FALSE,none,103,42,103,Harbin,
1132A,南岗学府路,黑龙江,哈尔滨,126.599,45.7222,N,FALSE,Heilongjiang,Harbin,none,FALSE,FALSE,none,103,42,103,Harbin,
1108A,京沈街,辽宁,沈阳,123.3783,41.9228,N,FALSE,Liaoning,Shenyang,none,FALSE,FALSE,none,207,205,207,Shenyang,
1107A,南十东路,辽宁,沈阳,123.3606,41.7806,Y,FALSE,Liaoning,Shenyang,none,FALSE,FALSE,none,207,205,207,Shenyang,
1106A,太原街,辽宁,沈阳,123.3997,41.7972,N,FALSE,Liaoning,Shenyang,none,FALSE,FALSE,none,207,205,207,Shenyang,
1105A,小河沿,辽宁,沈阳,123.478,41.7775,N,FALSE,Liaoning,Shenyang,none,FALSE,FALSE,none,207,205,207,Shenyang,
1104A,文化路,辽宁,沈阳,123.41,41.765,N,FALSE,Liaoning,Shenyang,none,FALSE,FALSE,none,207,205,207,Shenyang,
1103A,陵东街,辽宁,沈阳,123.428,41.8472,N,FALSE,Liaoning,Shenyang,none,FALSE,FALSE,none,207,205,207,Shenyang,
1102A,东陵路,辽宁,沈阳,123.542,41.8336,N,FALSE,Liaoning,Shenyang,none,FALSE,FALSE,none,207,205,207,Shenyang,
1101A,沧海路,辽宁,沈阳,123.284,41.7694,Y,FALSE,Liaoning,Shenyang,none,FALSE,FALSE,none,207,205,207,Shenyang,
1109A,甘井子,辽宁,大连,121.6119444,38.97388889,N,FALSE,Liaoning,Dalian,neighbor2,FALSE,FALSE,none,199,50,199,Dalian,
1100A,新秀街,辽宁,沈阳,123.439,41.7089,N,FALSE,Liaoning,Shenyang,none,FALSE,FALSE,none,207,205,207,Shenyang,
1098A,森林路,辽宁,沈阳,123.6836,41.9339,Y,FALSE,Liaoning,Shenyang,none,FALSE,FALSE,none,207,205,207,Shenyang,
1097A,化肥厂生活区,内蒙古,呼和浩特,111.717,40.7612,N,FALSE,Nei Mongol,Hohhot,neighbor2,FALSE,FALSE,none,213,36,213,Hohhot,
1096A,工大金川校区,内蒙古,呼和浩特,111.551,40.7866,N,FALSE,Nei Mongol,Hohhot,neighbor2,FALSE,FALSE,none,213,36,213,Hohhot,
1095A,二十九中,内蒙古,呼和浩特,111.7277,40.8062,N,FALSE,Nei Mongol,Hohhot,neighbor2,FALSE,FALSE,none,213,36,213,Hohhot,
1094A,如意水处理厂,内蒙古,呼和浩特,111.751,40.8369,N,FALSE,Nei Mongol,Hohhot,neighbor2,FALSE,FALSE,none,213,36,213,Hohhot,
1093A,糖厂(停运200113),内蒙古,呼和浩特,111.608,40.8144,Y,FALSE,Nei Mongol,Hohhot,neighbor2,FALSE,FALSE,none,213,36,213,Hohhot,
1092A,兴松小区(停运200113),内蒙古,呼和浩特,111.659,40.8452,Y,FALSE,Nei Mongol,Hohhot,neighbor2,FALSE,FALSE,none,213,36,213,Hohhot,
1091A,小召,内蒙古,呼和浩特,111.658,40.8033,N,FALSE,Nei Mongol,Hohhot,neighbor2,FALSE,FALSE,none,213,36,213,Hohhot,
1099A,浑南东路,辽宁,沈阳,123.535,41.7561,N,FALSE,Liaoning,Shenyang,none,FALSE,FALSE,none,207,205,207,Shenyang,
1110A,周水子,辽宁,大连,121.565,38.95111111,N,FALSE,Liaoning,Dalian,neighbor2,FALSE,FALSE,none,199,50,199,Dalian,
1111A,星海三站,辽宁,大连,121.5638889,38.885,N,FALSE,Liaoning,Dalian,neighbor2,FALSE,FALSE,none,199,50,199,Dalian,
1112A,青泥洼桥,辽宁,大连,121.6330556,38.91194444,N,FALSE,Liaoning,Dalian,neighbor2,FALSE,FALSE,none,199,50,199,Dalian,
1131A,阿城会宁,黑龙江,哈尔滨,126.979,45.5422,N,FALSE,Heilongjiang,Harbin,none,FALSE,FALSE,none,103,42,103,Harbin,
1130A,松北商大,黑龙江,哈尔滨,126.561,45.8167,N,FALSE,Heilongjiang,Harbin,none,FALSE,FALSE,none,103,42,103,Harbin,
1129A,岭北(对照点),黑龙江,哈尔滨,126.542,45.755,Y,FALSE,Heilongjiang,Harbin,none,FALSE,FALSE,none,103,42,103,Harbin,
1128A,岱山公园,吉林,长春,125.217,43.85,N,FALSE,Jilin,Changchun,none,FALSE,FALSE,none,189,331,189,Changchun,
1127A,高新区管委会,吉林,长春,125.25,43.8167,N,FALSE,Jilin,Changchun,none,FALSE,FALSE,none,189,331,189,Changchun,
1126A,经开区环卫处,吉林,长春,125.417,43.8667,N,FALSE,Jilin,Changchun,none,FALSE,FALSE,none,189,331,189,Changchun,
1125A,甩湾子,吉林,长春,125.633,43.55,Y,FALSE,Jilin,Changchun,none,FALSE,FALSE,none,189,331,189,Changchun,
1124A,净月潭,吉林,长春,125.454,43.7878,N,FALSE,Jilin,Changchun,none,FALSE,FALSE,none,189,331,189,Changchun,
1123A,园林处,吉林,长春,125.325,43.8694,N,FALSE,Jilin,Changchun,none,FALSE,FALSE,none,189,331,189,Changchun,
1122A,劳动公园,吉林,长春,125.3649,43.8748,N,FALSE,Jilin,Changchun,none,FALSE,FALSE,none,189,331,189,Changchun,
1121A,邮电学院,吉林,长春,125.2786,43.84,N,FALSE,Jilin,Changchun,none,FALSE,FALSE,none,189,331,189,Changchun,
1120A,客车厂,吉林,长春,125.287,43.91,N,FALSE,Jilin,Changchun,none,FALSE,FALSE,none,189,331,189,Changchun,
1119A,食品厂,吉林,长春,125.323,43.9167,N,FALSE,Jilin,Changchun,none,FALSE,FALSE,none,189,331,189,Changchun,
1118A,双D港,辽宁,大连,121.9769,39.0631,N,FALSE,Liaoning,Dalian,neighbor2,FALSE,FALSE,none,199,50,199,Dalian,
1117A,开发区,辽宁,大连,121.7769,39.0511,N,FALSE,Liaoning,Dalian,neighbor2,FALSE,FALSE,none,199,50,199,Dalian,
1116A,金州,辽宁,大连,121.7481,39.1311,N,FALSE,Liaoning,Dalian,neighbor2,FALSE,FALSE,none,199,50,199,Dalian,
1115A,旅顺,辽宁,大连,121.2588889,38.80805556,N,FALSE,Liaoning,Dalian,neighbor2,FALSE,FALSE,none,199,50,199,Dalian,
1114A,七贤岭,辽宁,大连,121.5180556,38.85611111,N,FALSE,Liaoning,Dalian,neighbor2,FALSE,FALSE,none,199,50,199,Dalian,
1113A,傅家庄,辽宁,大连,121.625,38.86388889,N,FALSE,Liaoning,Dalian,neighbor2,FALSE,FALSE,none,199,50,199,Dalian,
1089A,金胜,山西,太原,112.4783,37.7778,N,FALSE,Shanxi,Taiyuan,26+2,FALSE,FALSE,none,270,54,270,Taiyuan,2+26
1415A,高家花园(停运161118),重庆,重庆,106.46,29.5736,Y,FALSE,Chongqing,Chongqing,none,FALSE,FALSE,none,19,329,19,Chongqing,
3734A,理想之城,山东,东营,118.5817,37.433,N,FALSE,Shandong,Dongying,neighbor1,FALSE,FALSE,none,247,25,247,Dongying,
1417A,两路,重庆,重庆,106.626,29.7228,N,FALSE,Chongqing,Chongqing,none,FALSE,FALSE,none,19,329,19,Chongqing,
1715A,东风水库,云南,玉溪,102.5778,24.3694,N,FALSE,Yunnan,Yuxi,none,FALSE,FALSE,none,333,262,333,Yuxi,
1714A,牧羊,广东,云浮,112.0539,22.9539,N,FALSE,Guangdong,Yunfu,none,FALSE,FALSE,none,59,227,59,Yunfu,
1713A,市监测站,广东,云浮,112.0369,22.9394,N,FALSE,Guangdong,Yunfu,none,FALSE,FALSE,none,59,227,59,Yunfu,
1712A,新市府,广东,云浮,112.0392,22.9169,Y,FALSE,Guangdong,Yunfu,none,FALSE,FALSE,none,59,227,59,Yunfu,
1711A,渔湖,广东,揭阳,116.4094,23.5292,N,FALSE,Guangdong,Jieyang,none,FALSE,FALSE,none,50,196,50,Jieyang,
1710A,东兴,广东,揭阳,116.3594,23.5739,N,FALSE,Guangdong,Jieyang,none,FALSE,FALSE,none,50,196,50,Jieyang,
1709A,西马,广东,揭阳,116.3242,23.5486,N,FALSE,Guangdong,Jieyang,none,FALSE,FALSE,none,50,196,50,Jieyang,
1708A,新兴,广东,揭阳,116.3697,23.5353,N,FALSE,Guangdong,Jieyang,none,FALSE,FALSE,none,50,196,50,Jieyang,
1707A,市政公司,广东,潮州,116.6175,23.6531,N,FALSE,Guangdong,Chaozhou,none,FALSE,FALSE,none,43,199,43,Chaozhou,
1706A,档案局,广东,潮州,116.6447,23.6706,N,FALSE,Guangdong,Chaozhou,none,FALSE,FALSE,none,43,199,43,Chaozhou,
1716A,市监测站,云南,玉溪,102.5433,24.3603,N,FALSE,Yunnan,Yuxi,none,FALSE,FALSE,none,333,262,333,Yuxi,
1705A,西园路,广东,潮州,116.6339,23.6714,Y,FALSE,Guangdong,Chaozhou,none,FALSE,FALSE,none,43,199,43,Chaozhou,
1703A,凤城街办,广东,清远,113.0208,23.7106,N,FALSE,Guangdong,Qingyuan,none,FALSE,FALSE,none,53,150,53,Qingyuan,
1702A,环保大楼,广东,清远,113.0425,23.6936,Y,FALSE,Guangdong,Qingyuan,none,FALSE,FALSE,none,53,150,53,Qingyuan,
1701A,马南垌,广东,阳江,111.9494,21.865,N,FALSE,Guangdong,Yangjiang,none,FALSE,FALSE,none,58,282,58,Yangjiang,
1700A,南恩路,广东,阳江,111.9508,21.8536,N,FALSE,Guangdong,Yangjiang,none,FALSE,FALSE,none,58,282,58,Yangjiang,
1699A,鸳鸯湖,广东,阳江,111.9786,21.8586,Y,FALSE,Guangdong,Yangjiang,none,FALSE,FALSE,none,58,282,58,Yangjiang,
1698A,老城,广东,河源,114.6892,23.7233,N,FALSE,Guangdong,Heyuan,none,FALSE,FALSE,none,47,208,47,Heyuan,
1697A,东埔,广东,河源,114.6944,23.7586,N,FALSE,Guangdong,Heyuan,none,FALSE,FALSE,none,47,208,47,Heyuan,
1696A,源西,广东,河源,114.6778,23.7569,Y,FALSE,Guangdong,Heyuan,none,FALSE,FALSE,none,47,208,47,Heyuan,
1695A,新城中学,广东,汕尾,115.3622,22.7925,N,FALSE,Guangdong,Shanwei,none,FALSE,FALSE,none,55,170,55,Shanwei,
1694A,市政府,广东,汕尾,115.3706,22.7898,N,FALSE,Guangdong,Shanwei,none,FALSE,FALSE,none,55,170,55,Shanwei,
1704A,高新区,广东,清远,113.0622,23.6272,N,FALSE,Guangdong,Qingyuan,none,FALSE,FALSE,none,53,150,53,Qingyuan,
1693A,市环保局,广东,汕尾,115.3653,22.775,N,FALSE,Guangdong,Shanwei,none,FALSE,FALSE,none,55,170,55,Shanwei,
1717A,大营街镇,云南,玉溪,102.4964,24.3411,N,FALSE,Yunnan,Yuxi,none,FALSE,FALSE,none,333,262,333,Yuxi,
1719A,市政协,山东,菏泽,115.474722,35.2375,N,FALSE,Shandong,Heze,26+2,FALSE,FALSE,none,248,343,248,Heze,2+26
1741A,白羊墅,山西,阳泉,113.6292,37.8531,N,FALSE,Shanxi,Yangquan,26+2,FALSE,FALSE,none,272,283,272,Yangquan,2+26
1740A,南庄,山西,阳泉,113.5922,37.8561,N,FALSE,Shanxi,Yangquan,26+2,FALSE,FALSE,none,272,283,272,Yangquan,2+26
1739A,赛鱼,山西,阳泉,113.4922,37.8792,N,FALSE,Shanxi,Yangquan,26+2,FALSE,FALSE,none,272,283,272,Yangquan,2+26
1738A,市中心,山西,阳泉,113.5753,37.8564,N,FALSE,Shanxi,Yangquan,26+2,FALSE,FALSE,none,272,283,272,Yangquan,2+26
1737A,尧庙镇(停运191230),山西,临汾,111.4917,36.0417,Y,TRUE,Shanxi,Linfen,neighbor1,FALSE,FALSE,Fenwei,267,10,267,Linfen,Fenwei
1736A,市委,山西,临汾,111.5025,36.0875,N,TRUE,Shanxi,Linfen,neighbor1,FALSE,FALSE,Fenwei,267,10,267,Linfen,Fenwei
1735A,工商学校,山西,临汾,111.5169,36.0822,N,TRUE,Shanxi,Linfen,neighbor1,FALSE,FALSE,Fenwei,267,10,267,Linfen,Fenwei
1734A,技工学校,山西,临汾,111.5028,36.0714,N,TRUE,Shanxi,Linfen,neighbor1,FALSE,FALSE,Fenwei,267,10,267,Linfen,Fenwei
1733A,临钢医院,山西,临汾,111.5531,36.0783,N,TRUE,Shanxi,Linfen,neighbor1,FALSE,FALSE,Fenwei,267,10,267,Linfen,Fenwei
1732A,市监测站(停运161122),山西,临汾,111.5125,36.0978,Y,TRUE,Shanxi,Linfen,neighbor1,FALSE,FALSE,Fenwei,267,10,267,Linfen,Fenwei
1718A,市气象局,山东,菏泽,115.42277,35.248889,N,FALSE,Shandong,Heze,26+2,FALSE,FALSE,none,248,343,248,Heze,2+26
1731A,长治八中,山西,长治,113.0844444,36.1855,N,FALSE,Shanxi,Changzhi,26+2,FALSE,FALSE,none,263,332,263,Changzhi,2+26
1729A,澳瑞特,山西,长治,113.1466,36.1961,Y,FALSE,Shanxi,Changzhi,26+2,FALSE,FALSE,none,263,332,263,Changzhi,2+26
1728A,监测站,山西,长治,113.0972,36.1939,N,FALSE,Shanxi,Changzhi,26+2,FALSE,FALSE,none,263,332,263,Changzhi,2+26
1727A,清华站,山西,长治,113.1097,36.1542,N,FALSE,Shanxi,Changzhi,26+2,FALSE,FALSE,none,263,332,263,Changzhi,2+26
1726A,教育学院,山西,大同,113.2711,40.0844,N,FALSE,Shanxi,Datong,neighbor1,FALSE,FALSE,none,264,47,264,Datong,
1725A,安家小村,山西,大同,113.2661,40.1269,N,FALSE,Shanxi,Datong,neighbor1,FALSE,FALSE,none,264,47,264,Datong,
1724A,大同大学,山西,大同,113.3444,40.0917,N,FALSE,Shanxi,Datong,neighbor1,FALSE,FALSE,none,264,47,264,Datong,
1723A,云冈宾馆,山西,大同,113.2994,40.0758,N,FALSE,Shanxi,Datong,neighbor1,FALSE,FALSE,none,264,47,264,Datong,
1722A,红旗广场(停运160601),山西,大同,113.2858,40.0958,Y,FALSE,Shanxi,Datong,neighbor1,FALSE,FALSE,none,264,47,264,Datong,
1721A,果树场(对照点),山西,大同,113.3819,40.1097,Y,FALSE,Shanxi,Datong,neighbor1,FALSE,FALSE,none,264,47,264,Datong,
1720A,菏泽学院,山东,菏泽,115.455,35.27,N,FALSE,Shandong,Heze,26+2,FALSE,FALSE,none,248,343,248,Heze,2+26
1730A,审计局,山西,长治,113.0886,36.2126,N,FALSE,Shanxi,Changzhi,26+2,FALSE,FALSE,none,263,332,263,Changzhi,2+26
1692A,环境监控中心,广东,梅州,116.1248,24.2654,N,FALSE,Guangdong,Meizhou,none,FALSE,FALSE,none,52,163,52,Meizhou,
1691A,梅县新城,广东,梅州,116.0797,24.2719,N,FALSE,Guangdong,Meizhou,none,FALSE,FALSE,none,52,163,52,Meizhou,
1690A,嘉应大学,广东,梅州,116.1278,24.3289,Y,FALSE,Guangdong,Meizhou,none,FALSE,FALSE,none,52,163,52,Meizhou,
1662A,华夏技校,山东,威海,122.1206,37.4294,N,FALSE,Shandong,Weihai,neighbor2,FALSE,FALSE,none,258,4,258,Weihai,
1661A,港务局,山东,日照,119.54,35.3962,N,FALSE,Shandong,Rizhao,neighbor2,FALSE,FALSE,none,255,140,255,Rizhao,
1660A,市政府广场,山东,日照,119.5198,35.4234,N,FALSE,Shandong,Rizhao,neighbor2,FALSE,FALSE,none,255,140,255,Rizhao,
1659A,监测站,山东,日照,119.4641,35.4178,N,FALSE,Shandong,Rizhao,neighbor2,FALSE,FALSE,none,255,140,255,Rizhao,
1658A,电力学校,山东,泰安,117.1081,36.1758,N,FALSE,Shandong,Tai'an,neighbor1,FALSE,FALSE,none,256,210,256,Tai'an,
1657A,人口学校,山东,泰安,117.0877,36.2005,N,FALSE,Shandong,Tai'an,neighbor1,FALSE,FALSE,none,256,210,256,Tai'an,
1656A,监测站,山东,泰安,117.1436,36.1942,N,FALSE,Shandong,Tai'an,neighbor1,FALSE,FALSE,none,256,210,256,Tai'an,
1655A,电化厂,山东,济宁,116.5546,35.4039,N,FALSE,Shandong,Jining,26+2,FALSE,FALSE,none,250,183,250,Jining,2+26
1654A,监测站(停运200103),山东,济宁,116.5856,35.4144,Y,FALSE,Shandong,Jining,26+2,FALSE,FALSE,none,250,183,250,Jining,2+26
1653A,火炬城,山东,济宁,116.6305,35.428,N,FALSE,Shandong,Jining,26+2,FALSE,FALSE,none,250,183,250,Jining,2+26
1663A,山大分校,山东,威海,122.0508,37.5325,N,FALSE,Shandong,Weihai,neighbor2,FALSE,FALSE,none,258,4,258,Weihai,
1652A,寒亭监测站,山东,潍坊,119.1939,36.7731,N,FALSE,Shandong,Weifang,neighbor1,FALSE,FALSE,none,257,200,257,Weifang,
1650A,环保局,山东,潍坊,119.1425,36.7008,N,FALSE,Shandong,Weifang,neighbor1,FALSE,FALSE,none,257,200,257,Weifang,
1649A,刘家园,山东,潍坊,119.0919,36.7306,Y,FALSE,Shandong,Weifang,neighbor1,FALSE,FALSE,none,257,200,257,Weifang,
1648A,仲裁委,山东,潍坊,119.12,36.7019,N,FALSE,Shandong,Weifang,neighbor1,FALSE,FALSE,none,257,200,257,Weifang,
1647A,牟平环保局(停运170519),山东,烟台,121.5953,37.3872,Y,FALSE,Shandong,Yantai,neighbor2,FALSE,FALSE,none,259,251,259,Yantai,
1646A,福山环保局,山东,烟台,121.2611,37.4967,N,FALSE,Shandong,Yantai,neighbor2,FALSE,FALSE,none,259,251,259,Yantai,
1645A,莱山环保局,山东,烟台,121.4478,37.4822,N,FALSE,Shandong,Yantai,neighbor2,FALSE,FALSE,none,259,251,259,Yantai,
1644A,西郊化工站,山东,烟台,121.3181,37.5436,N,FALSE,Shandong,Yantai,neighbor2,FALSE,FALSE,none,259,251,259,Yantai,
1643A,轴承厂,山东,烟台,121.3719,37.5433,N,FALSE,Shandong,Yantai,neighbor2,FALSE,FALSE,none,259,251,259,Yantai,
